scenario_id,RI,algorithm_id,failure_reason,replan_count,success,travel_time,hazard_exposure,hazard_score,steps,distance,runtime
la_trinidad_mini_000004,RI1,NNA-Dijkstra,,0,1.0,37.23140357901472,5172.672778855267,11595.77394894522,53.0,11700.872707664308,4.2770999716594815
la_trinidad_mini_000005,RI1,NNA-Dijkstra,,0,1.0,26.943197012137713,3183.767669396161,7346.628998797701,52.0,8989.988096305875,3.428200026974082
la_trinidad_mini_000006,RI1,NNA-Dijkstra,,0,1.0,27.908255342896013,3959.2567928346357,8225.576427474334,33.0,9004.091797423958,3.6162000033073127
la_trinidad_mini_000007,RI1,NNA-Dijkstra,,0,1.0,22.40112487251011,2475.729015276308,5589.074168104009,49.0,7733.9916060277465,4.086299974005669
la_trinidad_mini_000008,RI1,NNA-Dijkstra,,0,1.0,23.231544289886134,3065.210434076254,6831.734297541128,49.0,7502.9586674759175,3.1764000304974616
la_trinidad_mini_000009,RI1,NNA-Dijkstra,,0,1.0,38.25316253484455,4768.697077619067,10801.27676039592,51.0,12578.348011178978,4.688599961809814
la_trinidad_mini_000010,RI1,NNA-Dijkstra,,0,1.0,27.362098238902995,3235.8417672194964,7382.175829420967,55.0,9169.098257573924,3.331500047352165
la_trinidad_mini_000011,RI1,NNA-Dijkstra,,0,1.0,14.852524231678863,1659.619361834492,3848.6501706783897,35.0,5056.36130354987,3.672499966342002
la_trinidad_mini_000012,RI1,NNA-Dijkstra,,0,1.0,26.841652703276758,2933.0741172647945,6635.3423289532075,59.0,9297.905606063472,4.127399995923042
la_trinidad_mini_000013,RI1,NNA-Dijkstra,,0,1.0,27.63458293629268,4145.447176453618,9141.984787379368,42.0,8417.261586367875,4.536100022960454
la_trinidad_mini_000014,RI1,NNA-Dijkstra,,0,1.0,20.928312887466255,2972.9528264473215,6179.715653090003,36.0,6746.44923056414,4.352699965238571
la_trinidad_mini_000015,RI1,NNA-Dijkstra,,0,1.0,25.76528567578092,3005.907065200437,6742.485298296806,49.0,8738.44161846863,4.301399982068688
la_trinidad_mini_000016,RI1,NNA-Dijkstra,,0,1.0,20.429633721106857,2154.1505865418826,4995.167546141339,51.0,7104.3440758495535,5.19009999698028
la_trinidad_mini_000017,RI1,NNA-Dijkstra,,0,1.0,28.443911264007056,3395.635128799816,7593.7332932295085,50.0,9571.771647468562,4.718500014860183
la_trinidad_mini_000018,RI1,NNA-Dijkstra,,0,1.0,29.522060840064583,4017.1472667949183,8728.365025214716,63.0,9511.186082222994,4.625299945473671
la_trinidad_mini_000019,RI1,NNA-Dijkstra,,0,1.0,34.38269039980409,4998.633431774639,11148.373978244228,41.0,10585.67749878581,4.127499996684492
la_trinidad_mini_000020,RI2,NNA-Dijkstra,,0,1.0,24.989478796839638,2258.321250416878,5263.898273379314,63.0,8613.316321888178,5.007100000511855
la_trinidad_mini_000021,RI2,NNA-Dijkstra,,1,1.0,22.358231473284167,2259.738171995062,5392.763057869981,46.0,7364.822634042885,5.865500017534941
la_trinidad_mini_000022,RI2,NNA-Dijkstra,,0,1.0,13.91444418169493,1368.5485400250564,3129.1761093947994,42.0,4696.911827065319,4.336400015745312
la_trinidad_mini_000023,RI2,NNA-Dijkstra,,1,1.0,41.6344652843879,5363.453440243917,11935.75956721938,57.0,12767.629594364866,4.932800016831607
la_trinidad_mini_000024,RI2,NNA-Dijkstra,,1,1.0,43.64609747093995,4375.254813367687,10243.122870013896,91.0,14519.182426916026,6.403599982149899
la_trinidad_mini_000025,RI2,NNA-Dijkstra,,1,1.0,44.65515144451564,5059.196357560203,11861.616697464777,76.0,14164.009801299648,6.201800017151982
la_trinidad_mini_000026,RI2,NNA-Dijkstra,,1,1.0,46.04344545159314,6016.492242490329,13403.612725980287,65.0,14017.74409022677,5.412700003944337
la_trinidad_mini_000027,RI2,NNA-Dijkstra,,2,1.0,37.969570968108386,3840.0611943881995,8978.80401638966,75.0,12596.904927453943,4.584699985571206
la_trinidad_mini_000028,RI2,NNA-Dijkstra,,1,1.0,43.95660073844337,4803.021952266016,11133.798866686191,86.0,14213.57089895642,5.351400002837181
la_trinidad_mini_000029,RI2,NNA-Dijkstra,,1,1.0,44.7787577651931,5448.5499969388475,12072.658290855854,79.0,14114.111848908966,4.472500004339963
la_trinidad_mini_000030,RI2,NNA-Dijkstra,,1,1.0,33.03227666381832,3561.890257117953,7960.89640070304,68.0,10884.076298366723,3.782799991313368
la_trinidad_mini_000031,RI2,NNA-Dijkstra,,1,1.0,41.655600661820166,5260.332200315275,11936.35561160393,55.0,12776.842492017107,3.6296999896876514
la_trinidad_mini_000032,RI2,NNA-Dijkstra,,1,1.0,24.332549636206657,2886.306952132761,6552.630865263687,48.0,7673.331903661151,2.5044000358320773
la_trinidad_mini_000033,RI2,NNA-Dijkstra,,1,1.0,31.73587536408042,4075.639751612842,9059.284975511495,52.0,9751.501426080444,2.226000011432916
la_trinidad_mini_000034,RI2,NNA-Dijkstra,,1,1.0,24.432098755995067,2953.75606848081,6468.89620201012,49.0,7759.9963391927195,3.5220999852754176
la_trinidad_mini_000035,RI2,NNA-Dijkstra,,0,1.0,18.21073659119902,1677.3069016049947,4026.5029902005554,45.0,6181.57997093928,2.3811999708414078
la_trinidad_mini_000036,RI2,NNA-Dijkstra,,0,1.0,17.69625723555291,1794.1629894489508,4185.165363247927,47.0,5870.733074374845,2.1940000005997717
la_trinidad_mini_000037,RI2,NNA-Dijkstra,,1,1.0,55.65523802955519,6779.168442979079,15440.852334597063,85.0,17324.430946001306,4.470599989872426
la_trinidad_mini_000038,RI2,NNA-Dijkstra,,2,1.0,51.39317118318888,6098.202793171664,13942.777563738662,82.0,16155.538250565667,4.467900027520955
la_trinidad_mini_000039,RI2,NNA-Dijkstra,,0,1.0,24.539206384419206,2188.7024886322456,5337.700651026623,51.0,8373.79254747533,2.590599993709475
la_trinidad_mini_000040,RI3,NNA-Dijkstra,,0,1.0,18.53345422946755,1627.3202503073665,3921.068749110206,41.0,5916.183672968606,2.6753999991342425
la_trinidad_mini_000041,RI3,NNA-Dijkstra,,1,1.0,31.975930167327856,2788.8302866533713,6733.626182512382,68.0,10222.957229858146,4.247299977578223
la_trinidad_mini_000042,RI3,NNA-Dijkstra,,0,1.0,17.13749511338655,1418.9722297334763,3395.997892867801,39.0,5585.4364767553825,2.310300013050437
la_trinidad_mini_000043,RI3,NNA-Dijkstra,,0,1.0,11.041503987319274,658.7781417731555,1560.2158634546513,38.0,3912.5312628833653,1.5208999975584447
la_trinidad_mini_000044,RI3,NNA-Dijkstra,,0,1.0,23.793922674611128,2082.9540395284043,5009.13119833309,49.0,7607.851537543183,3.2158000394701958
la_trinidad_mini_000045,RI3,NNA-Dijkstra,,0,1.0,18.352376924837515,1487.39299712963,3649.7977101865586,41.0,5974.861337962663,2.3302999907173216
la_trinidad_mini_000046,RI3,NNA-Dijkstra,,0,1.0,14.426882044855422,1085.829996445151,2501.1436597596257,38.0,4880.853039183741,2.2803000174462795
la_trinidad_mini_000047,RI3,NNA-Dijkstra,,0,1.0,17.754883478730026,1319.0674621427831,3119.1032932516177,46.0,5986.273831834451,2.5997000047937036
la_trinidad_mini_000048,RI3,NNA-Dijkstra,,0,1.0,12.44650225889666,978.0937893636748,2400.3994054053283,29.0,4089.563757328416,1.711399992927909
la_trinidad_mini_000049,RI3,NNA-Dijkstra,,0,1.0,17.105738013959122,1482.442983131104,3520.0470376050816,47.0,5509.915137130087,2.162699995096773
la_trinidad_mini_000050,RI3,NNA-Dijkstra,,0,1.0,13.170802796027685,1116.2452514590536,2708.5789641822143,25.0,4243.301706220658,3.2352000125683844
la_trinidad_mini_000051,RI3,NNA-Dijkstra,,0,1.0,13.343462984347575,1059.2883229741733,2484.9204221299683,36.0,4428.511557282734,2.0731999538838863
la_trinidad_mini_000052,RI3,NNA-Dijkstra,,1,1.0,33.156077219021746,2972.3305365853894,7224.529220311987,60.0,10479.068207928247,3.3244999940507114
la_trinidad_mini_000053,RI3,NNA-Dijkstra,,0,1.0,14.470518894377424,1132.3936972281772,2769.213037414668,32.0,4765.36401140307,1.6138999490067363
la_trinidad_mini_000054,RI3,NNA-Dijkstra,,0,1.0,17.420236100877656,1408.393826748544,3358.8400831285567,47.0,5724.180301308725,2.3644999600946903
la_trinidad_mini_000055,RI3,NNA-Dijkstra,,0,1.0,7.530432339206082,500.8763686757913,1209.40412698169,27.0,2595.73168067174,1.6279999981634319
la_trinidad_mini_000056,RI3,NNA-Dijkstra,,0,1.0,12.483393562624899,1068.9291387394876,2554.1538914770686,30.0,4028.3653183770475,1.9324999884702265
la_trinidad_mini_000057,RI3,NNA-Dijkstra,,0,1.0,23.838694186797813,2107.0477663525526,5175.169628557199,48.0,7543.860215110471,3.500399994663894
la_trinidad_mini_000058,RI3,NNA-Dijkstra,,0,1.0,21.569683844571102,1852.7615414379661,4539.454066270732,47.0,6897.388600807351,3.064999997150153
la_trinidad_mini_000059,RI3,NNA-Dijkstra,,1,1.0,31.564632704572244,2451.4973812554117,5912.228108142429,73.0,10458.854845371989,3.249900008086115
la_trinidad_mini_000060,RI4,NNA-Dijkstra,,0,1.0,28.753286203411903,901.9059560243674,2174.0980966293205,38.0,4663.60819236772,1.9632999901659787
la_trinidad_mini_000061,RI4,NNA-Dijkstra,,0,1.0,19.27778502886531,670.3070664937537,1579.0901138250142,23.0,3066.0119488605546,1.4993000077083707
la_trinidad_mini_000062,RI4,NNA-Dijkstra,,0,1.0,17.95822985451116,598.9969246663275,1371.3910228219152,27.0,2905.950459491274,1.5424999874085188
la_trinidad_mini_000063,RI4,NNA-Dijkstra,,0,1.0,24.67451009436114,828.7346295713581,1893.0467900218496,35.0,3988.3786238613025,1.9150999723933637
la_trinidad_mini_000064,RI4,NNA-Dijkstra,,0,1.0,13.845912746730162,390.4803079314531,927.1530696163826,30.0,2305.606014537841,1.519499986898154
la_trinidad_mini_000065,RI4,NNA-Dijkstra,,0,1.0,18.538069055863502,627.160679790746,1463.5077359098093,29.0,2975.8599432177957,2.1781999967060983
la_trinidad_mini_000066,RI4,NNA-Dijkstra,,0,1.0,33.759268733339546,1124.4364560887918,2688.6524683142043,45.0,5407.527512510807,2.1863000001758337
la_trinidad_mini_000067,RI4,NNA-Dijkstra,,0,1.0,25.805742096601403,840.5868573683168,2014.7376524425547,42.0,4153.779593099003,1.929099962580949
la_trinidad_mini_000068,RI4,NNA-Dijkstra,,0,1.0,22.840079117222423,782.6850074637333,1844.0664606194798,33.0,3645.9825931347445,1.750800001900643
la_trinidad_mini_000069,RI4,NNA-Dijkstra,,1,1.0,25.165350551186446,821.851759219756,1904.197956369759,34.0,4080.9711320524093,2.3819999769330025
la_trinidad_mini_000070,RI4,NNA-Dijkstra,,0,1.0,11.853254304779128,327.5925757379102,800.9367310040543,28.0,1970.1824954537983,1.2317000073380768
la_trinidad_mini_000071,RI4,NNA-Dijkstra,,0,1.0,26.978266287412396,917.8219044487357,2185.8375059580258,36.0,4302.734504503466,1.9917000317946076
la_trinidad_mini_000072,RI4,NNA-Dijkstra,,0,1.0,32.85036714111285,1105.4298103728913,2555.8035734795913,41.0,5292.171641482773,3.5652000224217772
la_trinidad_mini_000073,RI4,NNA-Dijkstra,,0,1.0,30.607572737665876,949.4630117367378,2251.218857434068,46.0,4995.905118816141,3.319899959024042
la_trinidad_mini_000074,RI4,NNA-Dijkstra,,0,1.0,32.958578609916266,1039.086198401915,2510.98600502655,48.0,5336.222719469979,3.5890000290237367
la_trinidad_mini_000075,RI4,NNA-Dijkstra,,0,1.0,24.044157946123935,709.7457195893285,1693.6975055417229,32.0,3961.9828364539258,3.4763000439852476
la_trinidad_mini_000076,RI4,NNA-Dijkstra,,0,1.0,19.97191805929942,660.3862324216676,1546.5716174871134,30.0,3221.0978031163268,2.804199990350753
la_trinidad_mini_000077,RI4,NNA-Dijkstra,,0,1.0,30.788320494353073,989.0266840056713,2359.9206519743248,47.0,4977.703772883452,4.092100018169731
la_trinidad_mini_000078,RI4,NNA-Dijkstra,,0,1.0,31.781839657336906,1075.3903485297913,2532.0194890620114,46.0,5090.358186936375,3.227400011382997
la_trinidad_mini_000079,RI4,NNA-Dijkstra,,0,1.0,15.45333238828278,466.6001434844907,1116.5480779118482,27.0,2532.392438700632,2.6667999918572605
la_trinidad_mini_000080,RI5,NNA-Dijkstra,,0,1.0,5.212644771402202,48.918266614806065,109.98402436048065,11.0,466.27246495997986,0.6114000570960343
la_trinidad_mini_000081,RI5,NNA-Dijkstra,,0,1.0,4.773728124996956,51.69580776739486,93.14882887614343,9.0,430.79839806162386,0.5568000487983227
la_trinidad_mini_000082,RI5,NNA-Dijkstra,,0,1.0,6.125738549384505,53.32969165425073,101.83854295967157,11.0,561.6545834586148,0.5849999724887311
la_trinidad_mini_000083,RI5,NNA-Dijkstra,,0,1.0,5.708287695240404,55.330772315982486,102.23751410851398,9.0,519.7100124697835,0.5067000165581703
la_trinidad_mini_000084,RI5,NNA-Dijkstra,,0,1.0,4.316205734215041,46.32342808992932,91.18401201085283,10.0,386.0285674160777,0.5104999872855842
la_trinidad_mini_000085,RI5,NNA-Dijkstra,,0,1.0,4.104830189180976,43.774473713578246,91.39147594322448,9.0,364.7872809464854,0.48560003051534295
la_trinidad_mini_000086,RI5,NNA-Dijkstra,,0,1.0,6.755742614455317,59.903647115859215,118.27343161369276,13.0,616.4375456386854,0.5703000351786613
la_trinidad_mini_000087,RI5,NNA-Dijkstra,,0,1.0,6.125105336394788,53.02396771883525,106.80729928531949,12.0,559.1068839968191,0.5429000011645257
la_trinidad_mini_000088,RI5,NNA-Dijkstra,,0,1.0,3.9610749462170554,30.040629125447737,57.056864472898205,8.0,367.5790623852564,0.4841000190936029
la_trinidad_mini_000089,RI5,NNA-Dijkstra,,0,1.0,6.691785546267674,65.35316395250251,131.897223705301,12.0,603.2299427741169,0.5449999589473009
la_trinidad_mini_000090,RI5,NNA-Dijkstra,,0,1.0,4.198609610167591,45.09633809986898,88.11628703570197,8.0,375.80281749890815,0.4358000005595386
la_trinidad_mini_000091,RI5,NNA-Dijkstra,,0,1.0,6.104809776879502,65.04591138400527,136.863432309146,12.0,542.0492615333773,0.58970000827685
la_trinidad_mini_000092,RI5,NNA-Dijkstra,,0,1.0,6.691152333277957,65.04744001708703,136.86598003094892,13.0,600.6822433123212,0.5197999998927116
la_trinidad_mini_000093,RI5,NNA-Dijkstra,,0,1.0,2.9328204186162976,24.83701630122347,55.373325696343066,8.0,265.5953790134582,0.3907000063918531
la_trinidad_mini_000094,RI5,NNA-Dijkstra,,0,1.0,6.1054429898692195,65.35163531942075,131.89467598349808,11.0,544.5969609951728,0.5705999792553484
la_trinidad_mini_000095,RI5,NNA-Dijkstra,,0,1.0,5.445981285027065,51.76257201169587,109.24623713728991,10.0,489.9750099340615,0.4531000158749521
la_trinidad_mini_000096,RI5,NNA-Dijkstra,,0,1.0,5.782222310615497,49.98543547751612,88.87289815144658,10.0,533.7857819858264,0.49860001308843493
la_trinidad_mini_000097,RI5,NNA-Dijkstra,,0,1.0,4.272404100843522,39.74947262832084,74.74912335683163,9.0,389.86584840593633,0.4130000015720725
la_trinidad_mini_000098,RI5,NNA-Dijkstra,,0,1.0,7.104239877698635,63.540140297528616,127.36466456786626,12.0,646.7416554859303,0.6309999735094607
la_trinidad_mini_000099,RI5,NNA-Dijkstra,,0,1.0,5.723489490158767,54.950088610625905,111.62260151479614,9.0,516.5376482584786,0.5143999587744474
